block_id,route_id,trip_headsign,service_id,shape_id,trip_id
a_932,9,Lakeshore to UW,muwtf_merged_998634,901,503531
a_1334,9,Lakeshore to UW,muwtf_merged_998634,901,503532
a_934,9,Lakeshore to UW,muwtf_merged_998634,901,503533
b_1131,11,Downtown,a_merged_998635,1111,549578
b_2032,11,Country Hills,a_merged_998635,1101,549579
a_713,7,B Fairview Park via Weber,a_merged_998630,713,508289
a_702,7,B Fairview Park via Weber,a_merged_998630,713,508288
a_1234,27,Fairview Park,muwtf_merged_998634,2711,502629
a_1240,27,Fairview Park,muwtf_merged_998634,2711,502628
a_706,7,B Fairview Park via Weber,a_merged_998630,713,508283
a_713,7,B Fairview Park via Weber,a_merged_998630,713,508282
a_702,7,B Fairview Park via Weber,a_merged_998630,713,508281
a_711,7,B Fairview Park via Weber,a_merged_998630,713,508280
a_711,7,B Fairview Park via Weber,a_merged_998630,713,508287
a_707,7,B Fairview Park via Weber,a_merged_998630,713,508286
a_712,7,B Fairview Park via Weber,a_merged_998630,713,508285
a_701,7,B Fairview Park via Weber,a_merged_998630,713,508284
b_801,8,Charles St. via Weber,muwtf_merged_998639,817,546273
b_5333,66,Winston,a_merged_998635,6601,551350
b_631,6,Bridgeport,muwtf_merged_998639,600_merged_998647,544405
b_632,6,Bridgeport,muwtf_merged_998639,600_merged_998647,544404
b_634,6,Bridgeport,muwtf_merged_998639,600_merged_998647,544407
b_2534,6,Bridgeport,muwtf_merged_998639,600_merged_998647,544406
b_631,6,Bridgeport,muwtf_merged_998639,600_merged_998647,544401
b_633,6,Bridgeport,muwtf_merged_998639,600_merged_998647,544403
b_631,6,Bridgeport,muwtf_merged_998639,600_merged_998647,544402
b_1134,6,Bridgeport,muwtf_merged_998639,600_merged_998647,544409
b_1132,6,Bridgeport,muwtf_merged_998639,600_merged_998647,544408
b_432,4,Downtown,muwtf_merged_998639,402,547215
b_434,4,Downtown,muwtf_merged_998639,402,547214
b_433,4,Downtown,muwtf_merged_998639,402,547217
b_431,4,Downtown,muwtf_merged_998639,402,547216
b_432,4,Downtown,muwtf_merged_998639,402,547211
b_434,4,Downtown,muwtf_merged_998639,402,547210
b_433,4,Downtown,muwtf_merged_998639,402,547213
b_431,4,Downtown,muwtf_merged_998639,402,547212
b_805,8,Charles St. via Weber,muwtf_merged_998639,817,546274
b_5533,63,Champlain,muwtf_merged_998639,6300,544789
b_432,4,Downtown,muwtf_merged_998639,402,547219
b_434,4,Downtown,muwtf_merged_998639,402,547218
b_6101,61,Conestoga College,muwtf_merged_998639,6100,547819
b_6102,61,Conestoga College,muwtf_merged_998639,6100,547818
b_6102,61,Cambridge Centre,muwtf_merged_998639,6111,547813
b_6102,61,Cambridge Centre,muwtf_merged_998639,6111,547812
b_6101,61,Cambridge Centre,muwtf_merged_998639,6111,547811
b_6101,61,Cambridge Centre,muwtf_merged_998639,6111,547810
b_6101,61,Conestoga College,muwtf_merged_998639,6100,547817
b_6102,61,Conestoga College,muwtf_merged_998639,6100,547816
b_6102,61,Cambridge Centre,muwtf_merged_998639,6111,547815
b_6101,61,Cambridge Centre,muwtf_merged_998639,6111,547814
a_931,35,Eastbridge to Conestoga Mall,muwtf_merged_998634,3511,503390
a_936,35,Eastbridge to Conestoga Mall,muwtf_merged_998634,3511,503391
a_933,35,Eastbridge to Conestoga Mall,muwtf_merged_998634,3511,503392
a_931,35,Eastbridge to Uptown Waterloo,muwtf_merged_998634,3501,503393
a_932,35,Eastbridge to Uptown Waterloo,muwtf_merged_998634,3501,503394
a_934,35,Eastbridge to Uptown Waterloo,muwtf_merged_998634,3501,503395
a_931,35,Eastbridge to Uptown Waterloo,muwtf_merged_998634,3501,503396
a_933,35,Eastbridge to Uptown Waterloo,muwtf_merged_998634,3501,503397
a_936,35,Eastbridge to Uptown Waterloo,muwtf_merged_998634,3501,503398
a_939,35,Eastbridge to Uptown Waterloo,muwtf_merged_998634,3501,503399
b_331,3,Ottawa South,a_merged_998635,300,549325
b_332,3,Ottawa South,a_merged_998635,300,549324
b_331,3,Ottawa South,a_merged_998635,300,549323
b_332,3,Ottawa South,a_merged_998635,300,549322
b_331,3,Ottawa South,a_merged_998635,300,549321
b_332,3,Ottawa South,a_merged_998635,300,549320
b_2402,24,Highland,muwtf_merged_998639,2401,544548
b_2403,24,Highland,muwtf_merged_998639,2401,544549
b_8002,200,iXpress to Ainslie Terminal,muwtf_merged_998639,20011,548143
b_2234,23,Downtown,muwtf_merged_998639,2311,544540
b_2236,23,Downtown,muwtf_merged_998639,2311,544541
b_2231,23,Downtown,muwtf_merged_998639,2311,544542
b_2232,23,Downtown,muwtf_merged_998639,2311,544543
b_2235,23,Downtown,muwtf_merged_998639,2311,544544
b_2234,23,Downtown,muwtf_merged_998639,2311,544545
b_2236,23,Downtown,muwtf_merged_998639,2311,544546
b_2403,24,Highland,muwtf_merged_998639,2401,544547
b_8005,200,iXpress to Ainslie Terminal,muwtf_merged_998639,20011,548146
b_5136,71,Melran,muwtf_merged_998639,7101,548495
b_703,14,Conestoga Mall,muwtf_merged_998639,1411,546373
b_335,9922,SMH-Courtland,muwtf_merged_998639,992201,544892
b_335,9922,CHCI-Ottawa,muwtf_merged_998639,992202,544893
a_5202,52,Ainslie Terminal via Preston Pkwy,muwtf_merged_998634,5211,504708
a_5333,52,Ainslie Terminal via Preston Pkwy,muwtf_merged_998634,5211,504709
b_1382,9952,SD-Bridge,muwtf_merged_998639,995201,544896
b_1382,9952,BCI-Dansbury,muwtf_merged_998639,995202,544897
b_1381,9951,SD-Auburn,muwtf_merged_998639,995101,544894
b_1381,9951,BCI-Lexington,muwtf_merged_998639,995102,544895
a_5202,52,Ainslie Terminal via Preston Pkwy,muwtf_merged_998634,5211,504702
a_5333,52,Ainslie Terminal via Preston Pkwy,muwtf_merged_998634,5211,504703
a_5203,52,Ainslie Terminal via Preston Pkwy,muwtf_merged_998634,5211,504700
a_5333,52,Ainslie Terminal via Preston Pkwy,muwtf_merged_998634,5211,504701
a_5333,52,Ainslie Terminal via Preston Pkwy,muwtf_merged_998634,5211,504706
a_5201,52,Ainslie Terminal via Preston Pkwy,muwtf_merged_998634,5211,504707
a_5201,52,Ainslie Terminal via Preston Pkwy,muwtf_merged_998634,5211,504704
a_5202,52,Ainslie Terminal via Preston Pkwy,muwtf_merged_998634,5211,504705
b_802,8,Fairview via Weber/Courtland TR,s_merged_998638,811,552613
b_801,8,Fairview via Weber/Courtland TR,s_merged_998638,811,552612
b_802,8,Fairview via Weber/Courtland TR,s_merged_998638,811,552611
b_801,8,Fairview via Weber/Courtland TR,s_merged_998638,811,552610
b_802,8,Fairview via Weber/Courtland TR,s_merged_998638,811,552617
b_801,8,Fairview via Weber/Courtland TR,s_merged_998638,811,552616
b_802,8,Fairview via Weber/Courtland TR,s_merged_998638,811,552615
b_804,8,University via Courtland/Weber,s_merged_998638,801,552614
b_802,8,Fairview via Weber/Courtland TR,s_merged_998638,811,552619
b_801,8,Fairview via Weber/Courtland TR,s_merged_998638,811,552618
b_1231,12,To Fairview Park,a_merged_998635,1211,551098
b_1232,12,To Fairview Park,a_merged_998635,1211,551099
b_1235,12,To Fairview Park,a_merged_998635,1211,551094
b_132,15,Frederick,muwtf_merged_998639,1501,546043
b_1233,12,To Fairview Park,a_merged_998635,1211,551096
b_1236,12,To Fairview Park,a_merged_998635,1211,551097
b_1232,12,KUN To Fairview Park,a_merged_998635,1212,551090
b_1235,12,KUN To Fairview Park,a_merged_998635,1212,551091
b_1236,12,KUN To Fairview Park,a_merged_998635,1212,551092
b_232,15,Frederick,muwtf_merged_998639,1501,546042
b_713,7,A Fairview Park via Connaught,muwtf_merged_998639,714,545271
b_5136,51,Hespeler Road to Hespeler,a_merged_998635,5101,550279
b_5135,51,Hespeler Road to Hespeler,a_merged_998635,5101,550278
a_5131,65,Tri-City Centre,s_merged_998633,6511,510039
a_5133,65,Tri-City Centre,s_merged_998633,6511,510038
a_5131,65,Tri-City Centre,s_merged_998633,6511,510035
a_5133,65,Tri-City Centre,s_merged_998633,6511,510034
a_5131,65,Tri-City Centre,s_merged_998633,6511,510037
a_5133,65,Tri-City Centre,s_merged_998633,6511,510036
a_5133,65,Fisher Mills,s_merged_998633,6501,510031
a_5131,65,Fisher Mills,s_merged_998633,6501,510030
a_5131,65,Tri-City Centre,s_merged_998633,6511,510033
a_5131,65,Fisher Mills,s_merged_998633,6501,510032
b_705,7,A Fairview Park via Connaught,muwtf_merged_998639,714,545270
b_132,25,Queen South,muwtf_merged_998639,2501,545947
b_2532,25,Queen South,muwtf_merged_998639,2501,545946
b_758,14,Conestoga Mall,muwtf_merged_998639,1411,546368
b_758,14,Bathurst,muwtf_merged_998639,1401,546369
b_132,25,Queen South via Overlea,muwtf_merged_998639,2502,545943
b_2534,25,Queen South via Overlea,muwtf_merged_998639,2502,545942
b_2532,25,Queen South via Overlea,muwtf_merged_998639,2502,545941
b_2533,25,Queen South via Overlea,muwtf_merged_998639,2502,545940
b_711,14,Bathurst,muwtf_merged_998639,1401,546362
b_702,14,Bathurst,muwtf_merged_998639,1401,546363
b_703,14,Bathurst,muwtf_merged_998639,1401,546360
b_707,14,Bathurst,muwtf_merged_998639,1401,546361
b_756,14,Bathurst,muwtf_merged_998639,1401,546366
b_783,14,Bathurst,muwtf_merged_998639,1401,546367
b_714,14,Bathurst,muwtf_merged_998639,1401,546364
b_703,14,Bathurst,muwtf_merged_998639,1401,546365
b_233,15,Downtown,muwtf_merged_998639,1511,546049
b_231,15,Downtown,muwtf_merged_998639,1511,546048
a_2402,24,Highland,muwtf_merged_998634,2401,501252
a_2401,24,Highland,a_merged_998630,2401,506447
a_2402,24,Highland,a_merged_998630,2401,506446
a_2401,24,Highland,a_merged_998630,2401,506445
a_2402,24,Highland,a_merged_998630,2401,506444
a_2401,24,Highland,a_merged_998630,2401,506443
a_2402,24,Highland,a_merged_998630,2401,506442
a_2401,24,Highland,a_merged_998630,2401,506441
a_2401,24,Highland to Downtown,a_merged_998630,2411,506440
a_936,35,Eastbridge to Conestoga Mall,muwtf_merged_998634,3511,503379
a_2401,24,Highland,a_merged_998630,2401,506449
a_2402,24,Highland,a_merged_998630,2401,506448
b_232,15,Frederick,muwtf_merged_998639,1501,546021
b_233,15,Frederick,muwtf_merged_998639,1501,546020
b_233,15,Frederick,muwtf_merged_998639,1501,546023
b_231,15,Frederick,muwtf_merged_998639,1501,546022
b_2534,15,Frederick,muwtf_merged_998639,1501,546025
b_2532,15,Frederick,muwtf_merged_998639,1501,546024
b_131,15,Frederick,muwtf_merged_998639,1501,546027
b_132,15,Frederick,muwtf_merged_998639,1501,546026
b_2532,15,Frederick,muwtf_merged_998639,1501,546029
b_2533,15,Frederick,muwtf_merged_998639,1501,546028
b_714,7,A Fairview Park via Connaught,muwtf_merged_998639,714,545272
b_1031,10,Conestoga College,muwtf_merged_998639,1001,546470
b_1033,10,Conestoga College,muwtf_merged_998639,1001,546471
b_5633,60,Northview Acres,a_merged_998635,6000,550389
b_5631,60,Northview Acres,a_merged_998635,6000,550388
a_1134,3,to Strasburg only,muwtf_merged_998634,302,501824
a_712,7,C Conestoga Mall,muwtf_merged_998634,701,501825
a_5631,56,Dunbar,muwtf_merged_998634,5601,501390
a_5632,56,Dunbar,muwtf_merged_998634,5601,501391
a_5681,56,Dunbar,muwtf_merged_998634,5601,501396
a_5632,56,Dunbar,muwtf_merged_998634,5601,501397
a_381,3,Ottawa South to Downtown,muwtf_merged_998634,301,501822
a_5682,56,Dunbar,muwtf_merged_998634,5601,501395
b_708,7,A Fairview Park via Connaught,muwtf_merged_998639,714,545275
a_5681,56,Dunbar,muwtf_merged_998634,5601,501398
a_5632,56,Dunbar,muwtf_merged_998634,5601,501399
a_706,7,C Conestoga Mall,muwtf_merged_998634,701,501828
a_703,7,C Conestoga Mall,muwtf_merged_998634,701,501829
a_1033,10,Conestoga College via Bechtel,a_merged_998630,1002,506623
a_1002,10,Conestoga College via Bechtel,a_merged_998630,1002,506622
a_1031,10,Fairview Park via Becthel,a_merged_998630,1012,506621
a_2231,22,Laurentian West to Downtown,a_merged_998630,2212,506620
a_1033,10,Conestoga College via Bechtel,a_merged_998630,1002,506627
a_1002,10,Conestoga College via Bechtel,a_merged_998630,1002,506626
a_1031,10,Conestoga College via Bechtel,a_merged_998630,1002,506625
a_1002,10,Conestoga College via Bechtel,a_merged_998630,1002,506624
a_1031,10,Conestoga College via Bechtel,a_merged_998630,1002,506629
a_1002,10,Conestoga College via Bechtel,a_merged_998630,1002,506628
b_1243,12,To Conestoga Mall,muwtf_merged_998639,1201,547672
b_936,13,Laurelwood to UW,muwtf_merged_998639,1311,546799
b_1232,13,Laurelwood to UW,muwtf_merged_998639,1311,546798
b_5631,60,Northview Acres,a_merged_998635,6000,550381
b_752,7,A Fairview Park via Connaught,muwtf_merged_998639,714,545274
b_1382,13,Laurelwood to UW,muwtf_merged_998639,1311,546793
b_1381,13,Laurelwood to UW,muwtf_merged_998639,1311,546792
b_936,13,Laurelwood to UW,muwtf_merged_998639,1311,546791
b_1384,13,Laurelwood to UW,muwtf_merged_998639,1311,546790
b_931,13,Laurelwood to UW,muwtf_merged_998639,1311,546797
b_934,13,Laurelwood to UW,muwtf_merged_998639,1311,546796
b_1241,13,Laurelwood to UW,muwtf_merged_998639,1311,546795
b_933,13,Laurelwood to UW,muwtf_merged_998639,1311,546794
b_431,29,To King/University turnaround,a_merged_998635,2901,551190
b_5132,65,Tri-City Centre,muwtf_merged_998639,6511,548428
b_1236,27,Fairview Park,muwtf_merged_998639,2711,545906
a_8006,200,iXpress to Ainslie Terminal,a_merged_998630,20011,507918
a_8004,200,iXpress to Ainslie Terminal,a_merged_998630,20011,507919
a_756,7,A Fairview Park via Connaught,muwtf_merged_998634,715,502054
a_5631,60,Northview Acres,muwtf_merged_998634,6000,501536
a_5632,60,Northview Acres,muwtf_merged_998634,6000,501537
a_5632,60,Northview Acres,muwtf_merged_998634,6000,501534
a_5633,60,Northview Acres,muwtf_merged_998634,6000,501535
a_5682,67,Lovell Industrial,muwtf_merged_998634,6700,501532
a_5681,60,Northview Acres,muwtf_merged_998634,6000,501533
a_5681,67,Lovell Industrial,muwtf_merged_998634,6700,501530
a_5633,67,Lovell Industrial via SmartCentre,muwtf_merged_998634,6701,501531
b_6102,61,Conestoga College,muwtf_merged_998639,6100,547776
b_6101,61,Conestoga College,muwtf_merged_998639,6100,547777
b_6102,61,Conestoga College,muwtf_merged_998639,6100,547774
b_6101,61,Conestoga College,muwtf_merged_998639,6100,547775
b_6102,61,Conestoga College,muwtf_merged_998639,6100,547772
b_6101,61,Conestoga College,muwtf_merged_998639,6100,547773
a_5633,60,Northview Acres,muwtf_merged_998634,6000,501538
a_5631,60,Northview Acres,muwtf_merged_998634,6000,501539
b_2231,22,Laurentian West to Highland Hills,a_merged_998635,2202,549910
a_8002,200,iXpress to Ainslie Terminal,a_merged_998630,20011,507912
b_431,22,Laurentian West to Forest Glen,a_merged_998635,2211,549912
b_2234,22,Laurentian West to Forest Glen,a_merged_998635,2211,549913
b_2231,22,Laurentian West to Forest Glen,a_merged_998635,2211,549914
b_2232,22,Laurentian West to Forest Glen,a_merged_998635,2211,549915
b_2235,22,Laurentian West to Forest Glen,a_merged_998635,2211,549916
a_8001,200,iXpress to Ainslie Terminal,a_merged_998630,20011,507913
b_2234,22,Laurentian West to Forest Glen,a_merged_998635,2211,549918
b_2231,22,Laurentian West to Forest Glen,a_merged_998635,2211,549919
a_8025,200,iXpress to Ainslie Terminal,a_merged_998630,20011,507910
a_8005,200,iXpress to Ainslie Terminal,a_merged_998630,20011,507911
a_8023,200,iXpress to Ainslie Terminal,a_merged_998630,20011,507916
b_712,7,A Fairview Park via Connaught,muwtf_merged_998639,714,545278
a_8003,200,iXpress to Ainslie Terminal,a_merged_998630,20011,507917
a_8021,200,iXpress to Ainslie Terminal,a_merged_998630,20011,507914
a_8022,200,iXpress to Ainslie Terminal,a_merged_998630,20011,507915
b_1932,19,Victoria South to Downtown,muwtf_merged_998639,1911,544481
b_933,9,Lakeshore to University and King,a_merged_998635,903,550578
b_8001,200,iXpress to Ainslie Terminal,a_merged_998635,20011,551265
b_8002,200,iXpress to Ainslie Terminal,a_merged_998635,20011,551264
a_5433,54,Lisbon Pines,muwtf_merged_998634,5400,504959
a_5433,54,Lisbon Pines,muwtf_merged_998634,5400,504958
a_5431,54,Lisbon Pines,muwtf_merged_998634,5400,504957
a_5432,54,Lisbon Pines,muwtf_merged_998634,5400,504956
a_5433,54,Lisbon Pines,muwtf_merged_998634,5400,504955
a_5431,54,Lisbon Pines,muwtf_merged_998634,5400,504954
a_5432,54,Lisbon Pines,muwtf_merged_998634,5400,504953
a_5433,54,Lisbon Pines,muwtf_merged_998634,5400,504952
a_5431,54,Lisbon Pines,muwtf_merged_998634,5400,504951
a_5432,54,Lisbon Pines,muwtf_merged_998634,5400,504950
b_1002,10,Conestoga College via Bechtel,a_merged_998635,1002,549943
b_936,9,Lakeshore to University and King,a_merged_998635,903,550579
b_803,8,University via Courtland/Weber,s_merged_998638,801,552581
b_5831,62,Woodside,a_merged_998635,6200,550918
b_5831,62,Woodside,a_merged_998635,6200,550919
b_5831,62,Woodside,a_merged_998635,6200,550916
b_5831,62,Woodside,a_merged_998635,6200,550917
b_5832,62,Woodside,a_merged_998635,6200,550914
b_5832,62,Woodside,a_merged_998635,6200,550915
b_5832,62,Woodside,a_merged_998635,6200,550912
b_5832,62,Woodside,a_merged_998635,6200,550913
b_5832,62,Woodside,a_merged_998635,6200,550910
b_5832,62,Woodside,a_merged_998635,6200,550911
b_432,29,To King/University turnaround,muwtf_merged_998639,2901,547295
b_8022,200,iXpress to Conestoga Mall,a_merged_998635,20001,551199
b_434,29,To King/University turnaround,muwtf_merged_998639,2901,547294
b_8023,200,iXpress to Ainslie Terminal,a_merged_998635,20011,551268
b_433,29,To King/University turnaround,muwtf_merged_998639,2901,547297
b_132,15,Frederick,a_merged_998635,1501,550022
b_431,29,To King/University turnaround,muwtf_merged_998639,2901,547296
b_133,15,Frederick,a_merged_998635,1501,550023
b_432,29,To King/University turnaround,muwtf_merged_998639,2901,547291
b_434,29,To King/University turnaround,muwtf_merged_998639,2901,547290
b_702,7,B Fairview Park via Weber,a_merged_998635,711,551624
b_433,29,To King/University turnaround,muwtf_merged_998639,2901,547293
b_8101,201,Forest Glen Plaza,a_merged_998635,20111,552265
b_131,15,Frederick,a_merged_998635,1501,550027
b_704,7,C Conestoga Mall,muwtf_merged_998639,701,545129
b_709,7,C Conestoga Mall,muwtf_merged_998639,701,545128
b_733,7,D UW via University,s_merged_998638,702,552826
b_634,18,Downtown,muwtf_merged_998639,1801,545610
b_707,7,C Conestoga Mall,muwtf_merged_998639,701,545121
b_731,7,C Conestoga Mall,muwtf_merged_998639,701,545120
b_702,7,C Conestoga Mall,muwtf_merged_998639,701,545123
b_711,7,C Conestoga Mall,muwtf_merged_998639,701,545122
b_706,7,C Conestoga Mall,muwtf_merged_998639,701,545125
a_232,2,Downtown via Southmoor,muwtf_merged_998634,222,502449
b_703,7,C Conestoga Mall,muwtf_merged_998639,701,545127
b_714,7,C Conestoga Mall,muwtf_merged_998639,701,545126
b_5202,52,Fairview via Preston Pkwy,muwtf_merged_998639,5201,547948
a_231,2,Downtown via Southmoor,muwtf_merged_998634,222,502448
b_133,15,Frederick,a_merged_998635,1501,550028
b_936,13,Laurelwood to UW,muwtf_merged_998639,1311,546803
b_933,13,Laurelwood,muwtf_merged_998639,1301,546802
b_932,13,Laurelwood to UW,muwtf_merged_998639,1311,546801
b_1031,13,Laurelwood to UW,muwtf_merged_998639,1311,546800
